Entry,Entry_species,Species,Population,Date,ID,Flower_No.,Genotype,Length_mm,Width_mm,Ratio_len/wid,Multiplied,Multiplied_cm,Size category,Tunnel_len,Entr_len,Entr_Height,ID.1,Flowers_total,Marked,Wilted,Fruits_marked,Fruits_notmarked,Fruits_total,Fruit,seeds,weight,Avg.weight,Unnamed: 28,Unnamed: 29,Area,NET ID,No. flowers,Unnamed: 33,NO.,Group,Unnamed: 36,Unnamed: 37,ID.2,Size,No. flowers.1,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,ID.3,Unnamed: 47,Size.1,No. flowers.2,Location,Unnamed: 51,Unnamed: 52,Unnamed: 53,ID.4,Unnamed: 55,Size.2,No. flowers.3,Location.1,Unnamed: 59,Yer-BASECAMP,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,ID.5,Unnamed: 70,Size.3,No. flowers.4,Location.2,Unnamed: 74,Unnamed: 75,Location.3,ID.6,Unnamed: 78,Size.4,No. flowers.5,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Area.1,NET ID.1,Tag,No. of flowers,Unnamed: 91,Area.2,NET ID.2,Tag.1,No. of flowers.1
5,35,I.atropurpurea,NET,2023-02-26,34,1,NET_34.1,62.5,59.7,1.0469011725293131,3731.25,37.31250000000001,,31.0,12.5,6.6,34,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,147.0,Orange,,,,,,,,,,,,,,,,,,,,,,,,,137,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,45,I.atropurpurea,NET,2023-03-05,156,1,NET_156.1,65.5,58.2,1.1254295532646048,3812.1000000000004,38.121,,34.2,12.0,8.6,156,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,148.0,Orange,,,,,,,,,,,,,,,,,,,,,,,,,138,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,40,I.atropurpurea,NET,2023-03-05,144,1,NET_144.1,64.7,67.9,0.9528718703976435,4393.13,43.93130000000001,,29.7,12.7,7,144,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,149.0,Orange,,,,,,,,,,,,,,,,,,,,,,,,,139,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,13,I.atropurpurea,NET,2023-02-21,49,1,NET_49.1,74.6,65.7,1.1354642313546421,4901.22,49.0122,,26.0,17.3,7.2,49,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,150.0,Orange,,,,,,,,,,,,,,,,,,,,,,,,,140,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,19,I.atropurpurea,NET,2023-02-21,234,1,NET_234.1,77.8,63.7,1.2213500784929356,4955.86,49.5586,,,,,234,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,151.0,Orange,,,,,,,,,,,,,,,,,,,,,,,,,141,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,27,I.atropurpurea,NET,2023-02-26,116,1,NET_116.1,77.0,71.7,1.0739191073919108,5520.900000000001,55.209,,32.4,16.8,5.8,116,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,159.0,Orange,,,,,,,,,,,,,,,,,,,,,,,,,142,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,38,I.atropurpurea,NET,2023-03-05,115,1,NET_115.1,62.0,44.9,1.380846325167038,2783.7999999999997,27.838,,21.8,14.1,5.8,115,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,160.0,Orange,,,,,,,,,,,,,,,,,,,,,,,,,143,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,22,I.atropurpurea,NET,2023-02-21,158,1,NET_158.1,63.4,64.8,0.9783950617283951,4108.32,41.0832,,32.2,16.7,7,158,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,234.0,Orange,,,,,,,,,,,,,,,,,,,,,,,,,144,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,37,I.atropurpurea,NET,2023-03-05,176,1,NET_176.1,68.6,60.7,1.1301482701812189,4164.0199999999995,41.6402,,29.1,16.2,8.2,176,1.0,1.0,0.0,,0.0,,,,,,,,,,,,900.0,Orange,,,,,,,,,,,,,,,,,,,,,,,,,145,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,I.atropurpurea,NET,2023-02-13,130,1,NET_130.1,75.5,67.0,1.126865671641791,5058.5,50.585,,,,,130,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,901.0,Orange,,,,,,,,,,,,,,,,,,,,,,,,,146,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,15,I.atropurpurea,NET,2023-02-21,73,1,NET_73.1,86.5,74.5,1.1610738255033557,6444.25,64.44250000000001,,30.3,18.8,7.3,73,1.0,1.0,0.0,1.0,0.0,1.0,1.0,43.0,1102.1,25.630232558139532,,,,,,,902.0,Orange,,,,,,,,,,,,,,,,,,,,,,,,,147,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,20,I.atropurpurea,NET,2023-02-21,165,4,NET_165.4,26.7,15.8,1.6898734177215189,421.86,4.2186,,,,,165,,,,,,,0.0,0.0,0.0,0.0,,,,,,,905.0,Orange,,,,,,,,,,,,,,,,,,,,,,,,,148,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,50,I.atropurpurea,NET,2023-03-05,910,4,NET_910.4,55.2,50.0,1.104,2760.0,27.6,,,,,910,,,,,,,,,,,,,,,,,53.0,Pink,,,,,,,,,,,,,,,,,,,,,,,,,149,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,42,I.atropurpurea,NET,2023-03-05,56,4,NET_56.4,52.0,54.4,0.9558823529411765,2828.7999999999997,28.287999999999997,,24.7,12.3,6.5,56,,,,,,,0.0,0.0,0.0,0.0,,,,,,,54.0,Pink,,,,,,,,,,,,,,,,,,,,,,,,,150,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,43,I.atropurpurea,NET,2023-03-05,56,5,NET_56.5,52.4,58.3,0.8987993138936535,3054.9199999999996,30.549200000000003,,,,,56,,,,,,,1.0,0.0,0.0,0.0,,,,,,,55.0,Pink,,,,,,,,,,,,,,,,,,,,,,,,,151,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,3,I.atropurpurea,NET,2023-02-13,165,2,NET_165.2,51.2,64.4,0.7950310559006211,3297.2800000000007,32.9728,,27.0,15.0,7.4,165,,,,,,,0.0,0.0,0.0,0.0,,,,,,,56.0,Pink,,,,,,,,,,,,,,,,,,,,,,,,,152,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,4,I.atropurpurea,NET,2023-02-13,165,3,NET_165.3,62.0,54.7,1.1334552102376598,3391.4,33.914,,26.0,14.6,7.7,165,,,,,,,0.0,0.0,0.0,0.0,,,,,,,57.0,Pink,,,,,,,,,,,,,,,,,,,,,,,,,153,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,34,I.atropurpurea,NET,2023-02-26,51,5,NET_51.5,56.9,62.1,0.9162640901771336,3533.49,35.3349,,26.9,15.8,7.5,51,,,,,,,0.0,0.0,0.0,0.0,,,,,,,58.0,Pink,,,,,,,,,,,,,,,,,,,,,,,,,154,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,48,I.atropurpurea,NET,2023-03-05,910,2,NET_910.2,67.7,56.4,1.200354609929078,3818.28,38.1828,,27.1,11.8,6.7,910,,,,,,,,,,,,,,,,,59.0,Pink,,,,,,,,,,,,,,,,,,,,,,,,,155,Middle - stream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,30,I.atropurpurea,NET,2023-02-26,175,2,NET_175.2,64.1,64.2,0.9984423676012459,4115.22,41.15219999999999,,33.8,18.9,10.2,175,,,,,,,0.0,0.0,0.0,0.0,,,,,,,60.0,Pink,,,,,,,,,,,,,,,,,,,,,,,,,156,Middle - stream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,7,I.atropurpurea,NET,2023-02-21,908,2,NET_908.2,63.6,67.0,0.9492537313432836,4261.2,42.612,,25.4,15.8,6.3,908,,,,,,,,,,,,,,,,,61.0,Pink,,,,,,,,,,,,,,,,,,,,,,,,,157,Middle - stream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,52,I.atropurpurea,NET,2023-03-12,911,2,NET_911.2,67.7,63.6,1.0644654088050314,4305.72,43.0572,,26.8,12.0,8,911,,,,,,,0.0,0.0,0.0,0.0,,,,,,,62.0,Pink,,,,,,,,,,,,,,,,,,,,,,,,,158,Middle - stream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,28,I.atropurpurea,NET,2023-02-26,162,2,NET_162.2,66.7,64.7,1.0309119010819165,4315.490000000001,43.154900000000005,,28.1,15.7,8.4,162,,,,,,,0.0,0.0,0.0,0.0,,,,,,,63.0,Pink,,,,,,,,,,,,,,,,,,,,,,,,,159,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,32,I.atropurpurea,NET,2023-02-26,56,3,NET_56.3,70.4,63.3,1.1121642969984205,4456.32,44.56320000000001,,30.3,12.3,13.9,56,,,,,,,0.0,0.0,0.0,0.0,,,,,,,64.0,Pink,,,,,,,,,,,,,,,,,,,,,,,,,160,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,49,I.atropurpurea,NET,2023-03-05,910,3,NET_910.3,76.8,58.6,1.310580204778157,4500.48,45.0048,,28.5,9.3,8,910,,,,,,,,,,,,,,,,,65.0,Pink,,,,,,,,,,,,,,,,,,,,,,,,,161,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,26,I.atropurpurea,NET,2023-02-26,104,2,NET_104.2,64.9,70.0,0.9271428571428573,4543.0,45.43,,,,,104,,,,,,,0.0,0.0,0.0,0.0,,,,,,,66.0,Pink,,,,,,,,,,,,,,,,,,,,,,,,,162,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,31,I.atropurpurea,NET,2023-02-26,175,3,NET_175.3,74.0,63.4,1.167192429022082,4691.599999999999,46.916000000000004,,37.1,14.3,8.1,175,,,,,,,0.0,0.0,0.0,0.0,,,,,,,67.0,Pink,,,,,,,,,,,,,,,,,,,,,,,,,163,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,36,I.atropurpurea,NET,2023-03-05,10,2,NET_10.2,77.1,63.4,1.2160883280757098,4888.139999999999,48.88139999999999,,26.7,14.0,8.8,10,,,,,,,0.0,0.0,0.0,0.0,,,,,,,68.0,Pink,,,,,,,,,,,,,,,,,,,,,,,,,164,Left - Far,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,I.atropurpurea,NET,2023-02-21,56,2,NET_56.2,72.8,68.7,1.0596797671033478,5001.36,50.0136,,32.6,19.0,6.4,56,,,,,,,1.0,33.0,1613.9,48.906060606060606,,,,,,,69.0,Pink,,,,,,,,,,,,,,,,,,,,,,,,,165,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,11,I.atropurpurea,NET,2023-02-21,51,3,NET_51.3,76.6,77.8,0.9845758354755784,5959.48,59.59479999999999,,31.5,18.0,1.1,51,,,,,,,0.0,0.0,0.0,0.0,,,,,,,70.0,Pink,,,,,,,,,,,,,,,,,,,,,,,,,166,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,I.atropurpurea,NET,2023-02-21,51,2,NET_51.2,88.4,73.2,1.2076502732240437,6470.880000000001,64.7088,,31.5,17.8,9.9,51,,,,,,,0.0,0.0,0.0,0.0,,,,,,,71.0,Pink,,,,,,,,,,,,,,,,,,,,,,,,,167,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,17,I.atropurpurea,NET,2023-02-21,77,2,NET_77.2,89.1,89.4,0.9966442953020133,7965.54,79.65540000000001,,34.0,17.8,8.1,77,,,,,,,0.0,0.0,0.0,0.0,,,,,,,72.0,Pink,,,,,,,,,,,,,,,,,,,,,,,,,168,Middle - stream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,12,I.atropurpurea,NET,2023-02-21,51,4,NET_51.4,98.2,81.5,1.2049079754601226,8003.3,80.033,,35.0,18.5,12.1,51,,,,,,,0.0,0.0,0.0,0.0,,,,,,,73.0,Pink,,,,,,,,,,,,,,,,,,,,,,,,,169,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,161,I.petrana,YER,2023-03-19,47,1,YER_47.1,39.0,60.8,0.6414473684210527,2371.2,23.712,S,29.0,16.3,6.7,47,17.0,5.0,12.0,4.0,9.0,13.0,1.0,11.0,431.6,39.23636363636364,,,,,,,74.0,Pink,,,,,,,,,,,,,,,,,,,,,,,,,170,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,14,I.petrana,YER,2023-03-09,234,1,YER_234.1,55.0,48.2,1.1410788381742738,2651.0,26.51,S,21.8,10.3,10.2,234,17.0,8.0,9.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,,,,,,,75.0,Pink,,,,,,,,,,,,,,,,,,,,,,,,,171,Middle - right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,11,I.petrana,YER,2023-03-09,99,1,YER_99.1,54.8,46.0,1.191304347826087,2520.7999999999997,25.207999999999995,S,26.1,13.3,6.6,99,8.0,4.0,4.0,2.0,2.0,4.0,1.0,26.0,511.6,19.676923076923078,,,,,,,76.0,Pink,,,,,,,,,,,,,,,,,,,,,,,,,172,Middle - right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
