Entry,Entry_species,Species,Population,Date,Days,Day_fl,ID,Flower_No.,Genotype,Area,Length_mm,Width_mm,Ratio_len/wid,Multiplied,Multiplied_cm,Tunnel_len,Entr_len,Entr_Height,ID.1,Flowers_total,Marked,Wilted,Fruits_marked,Fruits_notmarked,Fruits_total,Fruit,Seeds,Relative fitness_seeds,Weight,Avg.weight,Fruit_set,Relative fitness_pop,Relative fitness_all,Seed_set_gen,Rel.fit.seeds.gen,Seed_set_efficiency,Rel.fit.seed.efficiency,Unnamed: 38,Unnamed: 39,AVG. Seeds,AVG. Fruit_set,AVG. Seed_set,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53
419,120,I.petrana,YER,2023-03-16,7,8,232,2,YER_232.2,Hill - left,50.7,48.0,1.0562500000000001,2433.6000000000004,24.336000000000002,28.0,14.0,13.3,232,,,,,,,1.0,5.0,0.3147987884032886,77.4,15.48,,,,,,,,,,,,,,,,,,,,,,,
420,229,I.petrana,YER,2023-03-22,13,14,232,3,YER_232.3,Hill - left,51.0,52.6,0.9695817490494296,2682.6,26.825999999999997,27.0,13.3,6.9,232,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
421,14,I.petrana,YER,2023-03-09,0,1,234,1,YER_234.1,Hill - Middle,55.0,48.2,1.1410788381742738,2651.0,26.51,21.8,10.3,10.2,234,17.0,8.0,9.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.6141403864546373,1.2660717626638291,,,,,,,,,,,,,,,,,,,,
422,65,I.petrana,YER,2023-03-16,7,8,234,2,YER_234.2,Hill - Middle,41.9,45.9,0.9128540305010894,1923.2099999999998,19.232099999999996,22.2,12.7,11.8,234,,,,,,,1.0,16.0,1.0073561228905235,256.8,16.05,,,,,,,,,,,,,,,,,,,,,,,
423,66,I.petrana,YER,2023-03-16,7,8,234,3,YER_234.3,Hill - Middle,50.0,54.6,0.9157509157509157,2730.0,27.3,25.5,13.5,13.9,234,,,,,,,1.0,24.0,1.5110341843357853,518.7,21.6125,,,,,,,,,,,,,,,,,,,,,,,
424,67,I.petrana,YER,2023-03-16,7,8,234,4,YER_234.4,Hill - Middle,47.8,49.5,0.9656565656565655,2366.1,23.660999999999998,26.2,12.3,10.9,234,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
425,68,I.petrana,YER,2023-03-16,7,8,234,5,YER_234.5,Hill - Middle,42.2,47.1,0.8959660297239915,1987.6200000000001,19.876200000000004,22.8,12.6,11.5,234,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
426,69,I.petrana,YER,2023-03-16,7,8,234,6,YER_234.6,Hill - Middle,46.1,47.8,0.9644351464435147,2203.58,22.0358,22.6,12.2,10.6,234,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
427,70,I.petrana,YER,2023-03-16,7,8,234,7,YER_234.7,Hill - Middle,45.9,44.9,1.022271714922049,2060.91,20.6091,21.2,13.1,11.9,234,,,,,,,1.0,15.0,0.9443963652098658,372.1,24.80666666666667,,,,,,,,,,,,,,,,,,,,,,,
428,232,I.petrana,YER,2023-03-22,13,14,234,8,YER_234.8,Hill - Middle,41.0,41.1,0.9975669099756691,1685.1000000000001,16.851,23.6,12.0,9.5,234,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
429,188,I.petrana,YER,2023-03-19,10,11,235,1,YER_235.1,Left,58.3,70.8,0.8234463276836158,4127.639999999999,41.2764,28.9,15.2,10.8,235,2.0,1.0,1.0,1.0,1.0,2.0,1.0,26.0,1.6369536996971008,612.4,23.553846153846152,1.0,1.4914837956755478,3.074745709326442,,,,,,,,,,,,,,,,,,,,
430,5,I.petrana,YER,2023-03-09,0,1,237,1,YER_237.1,Hill - right,61.9,62.1,0.9967793880837359,3843.99,38.439899999999994,27.8,10.7,6.7,237,24.0,8.0,16.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.12429031630629565,0.25622880911053686,,,,,,,,,,,,,,,,,,,,
431,6,I.petrana,YER,2023-03-09,0,1,237,2,YER_237.2,Hill - right,42.9,50.6,0.8478260869565217,2170.74,21.707400000000003,22.6,9.5,5.4,237,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
432,81,I.petrana,YER,2023-03-16,7,8,237,3,YER_237.3,Hill - right,47.9,52.7,0.9089184060721062,2524.33,25.2433,25.7,11.9,6.6,237,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
433,82,I.petrana,YER,2023-03-16,7,8,237,4,YER_237.4,Hill - right,47.8,50.7,0.942800788954635,2423.46,24.234599999999997,21.7,9.3,6.1,237,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
434,83,I.petrana,YER,2023-03-16,7,8,237,5,YER_237.5,Hill - right,47.9,59.4,0.8063973063973064,2845.2599999999998,28.452599999999997,23.6,10.6,7.8,237,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
435,84,I.petrana,YER,2023-03-16,7,8,237,6,YER_237.6,Hill - right,49.0,57.9,0.846286701208981,2837.1,28.371000000000002,21.0,12.0,7.0,237,,,,,,,1.0,8.0,0.5036780614452617,132.0,16.5,,,,,,,,,,,,,,,,,,,,,,,
436,85,I.petrana,YER,2023-03-16,7,8,237,7,YER_237.7,Hill - right,44.3,53.1,0.8342749529190207,2352.33,23.5233,22.3,9.0,5.7,237,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
437,86,I.petrana,YER,2023-03-16,7,8,237,8,YER_237.8,Hill - right,52.6,66.9,0.7862481315396113,3518.9400000000005,35.1894,27.7,13.0,9.2,237,,,,,,,1.0,5.0,0.3147987884032886,208.1,41.62,,,,,,,,,,,,,,,,,,,,,,,
438,180,I.petrana,YER,2023-03-19,10,11,238,1,YER_238.1,Left,64.8,62.6,1.035143769968051,4056.48,40.5648,26.0,13.2,11.7,238,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9943225304503652,2.049830472884295,,,,,,,,,,,,,,,,,,,,
439,276,I.petrana,YER,2023-03-28,19,20,238,2,YER_238.2,Left,72.0,57.4,1.2543554006968642,4132.8,41.328,28.7,13.9,12.3,238,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
440,280,I.petrana,YER,2023-03-28,19,20,241,1,YER_241.1,Left - far,40.1,53.5,0.7495327102803738,2145.35,21.4535,20.8,11.4,7.5,241,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.12591951536131543,16.1,8.05,1.0,1.4914837956755478,3.074745709326442,,,,,,,,,,,,,,,,,,,,
441,16,I.petrana,YER,2023-03-09,0,1,900,1,YER_900.1,Hill - left,74.9,47.0,1.5936170212765959,3520.3,35.203,34.8,17.0,10.4,900,3.0,2.0,1.0,2.0,1.0,3.0,1.0,76.0,4.784941583729987,1952.1,25.685526315789474,1.0,1.4914837956755478,3.074745709326442,,,,,,,,,,,,,,,,,,,,
442,17,I.petrana,YER,2023-03-09,0,1,900,2,YER_900.2,Hill - left,65.1,69.5,0.9366906474820144,4524.45,45.2445,35.0,13.6,13.5,900,,,,,,,1.0,39.0,2.455430549545651,1977.8,50.712820512820514,,,,,,,,,,,,,,,,,,,,,,,
443,58,I.petrana,YER,2023-03-16,7,8,902,1,YER_902.1,Hill - Middle,43.1,45.9,0.9389978213507626,1978.29,19.7829,22.4,15.2,12.9,902,4.0,2.0,2.0,2.0,1.0,3.0,1.0,10.0,0.6295975768065772,180.0,18.0,0.75,1.118612846756661,2.306059281994832,,,,,,,,,,,,,,,,,,,,
444,292,I.petrana,YER,2023-03-28,19,20,902,2,YER_902.2,Hill - Middle,54.2,48.5,1.1175257731958763,2628.7000000000003,26.287,25.8,14.8,10.8,902,,,,,,,1.0,11.0,0.692557334487235,145.9,13.263636363636364,,,,,,,,,,,,,,,,,,,,,,,
445,109,I.petrana,YER,2023-03-16,7,8,903,1,YER_903.1,Hill - Middle,57.2,67.1,0.8524590163934428,3838.12,38.3812,27.4,12.0,12.0,903,4.0,3.0,1.0,3.0,1.0,4.0,1.0,25.0,1.573993942016443,444.9,17.796,1.0,1.4914837956755478,3.074745709326442,,,,,,,,,,,,,,,,,,,,
